window_index,flight_id,label,attacked,attack_type,attack_start_time
1695,212,0,True,drift_sigmoid,79.90523467535208
1696,166,0,False,normal,
1697,150,0,False,normal,
1698,2,1,True,takeover_ramp,95.8006784666841
1699,238,0,False,normal,
1700,123,0,True,delay,158.26730028372296
1701,224,0,True,takeover_step,93.79210260555345
1702,250,0,False,normal,
1703,118,0,False,normal,
1704,212,0,True,drift_sigmoid,79.90523467535208
1705,233,0,True,delay,149.85146211197676
1706,166,0,False,normal,
1707,118,0,False,normal,
1708,166,0,False,normal,
1709,123,0,True,delay,158.26730028372296
1710,166,0,False,normal,
1711,239,0,False,normal,
1712,169,0,True,takeover_ramp,97.420297603735
1713,112,0,True,takeover_ramp,123.96392069259976
1714,224,0,True,takeover_step,93.79210260555345
1715,77,0,True,takeover_ramp,87.63696498999546
1716,239,0,False,normal,
1717,224,0,True,takeover_step,93.79210260555345
1718,154,0,False,normal,
1719,136,0,False,normal,
1720,154,0,False,normal,
1721,270,0,False,normal,
1722,166,0,False,normal,
1723,76,0,True,step,165.52877740850676
1724,134,0,False,normal,
1725,112,0,True,takeover_ramp,123.96392069259976
1726,118,0,False,normal,
1727,118,0,False,normal,
1728,192,0,True,drift_sigmoid,79.2016227542393
1729,170,0,False,normal,
1730,270,0,False,normal,
1731,131,0,True,drift_ramp,182.0752846677721
1732,165,0,True,drift_sigmoid,147.15736833345036
1733,192,0,True,drift_sigmoid,79.2016227542393
1734,136,0,False,normal,
1735,165,0,True,drift_sigmoid,147.15736833345036
1736,238,0,False,normal,
1737,243,0,True,step,127.99537316243467
1738,131,0,True,drift_ramp,182.0752846677721
1739,224,0,True,takeover_step,93.79210260555345
1740,136,0,False,normal,
1741,165,0,True,drift_sigmoid,147.15736833345036
1742,18,0,False,normal,
1743,169,0,True,takeover_ramp,97.420297603735
1744,110,0,True,step,84.5364701054331
1745,76,0,True,step,165.52877740850676
1746,165,0,True,drift_sigmoid,147.15736833345036
1747,254,0,True,drift_ramp,94.50622501263359
1748,250,0,False,normal,
1749,149,0,True,delay,147.69176370466812
1750,238,0,False,normal,
1751,270,0,False,normal,
1752,110,0,True,step,84.5364701054331
1753,184,0,True,drift_ramp,75.24008074312675
1754,270,0,False,normal,
1755,239,0,False,normal,
1756,170,0,False,normal,
1757,131,0,True,drift_ramp,182.0752846677721
1758,118,0,False,normal,
1759,18,0,False,normal,
1760,76,0,True,step,165.52877740850676
1761,2,0,True,takeover_ramp,95.8006784666841
1762,243,0,True,step,127.99537316243467
1763,131,0,True,drift_ramp,182.0752846677721
1764,76,0,True,step,165.52877740850676
1765,123,0,True,delay,158.26730028372296
1766,270,0,False,normal,
1767,233,0,True,delay,149.85146211197676
1768,192,0,True,drift_sigmoid,79.2016227542393
1769,166,0,False,normal,
1770,197,0,True,drift_sigmoid,115.19058430867969
1771,76,0,True,step,165.52877740850676
1772,233,0,True,delay,149.85146211197676
1773,117,0,True,delay,62.23656649358486
1774,238,0,False,normal,
1775,179,0,True,takeover_step,122.10788111664908
1776,170,0,False,normal,
1777,179,0,True,takeover_step,122.10788111664908
1778,18,0,False,normal,
1779,243,0,True,step,127.99537316243467
1780,18,0,False,normal,
1781,270,0,False,normal,
1782,214,0,False,normal,
1783,2,0,True,takeover_ramp,95.8006784666841
1784,250,0,False,normal,
1785,136,0,False,normal,
1786,150,0,False,normal,
1787,170,0,False,normal,
1788,131,0,True,drift_ramp,182.0752846677721
1789,224,0,True,takeover_step,93.79210260555345
1790,131,0,True,drift_ramp,182.0752846677721
1791,154,0,False,normal,
1792,131,0,True,drift_ramp,182.0752846677721
1793,108,0,True,step,75.3845071838438
1794,197,0,True,drift_sigmoid,115.19058430867969
1795,270,0,False,normal,
1796,118,0,False,normal,
1797,123,0,True,delay,158.26730028372296
1798,134,0,False,normal,
1799,131,0,True,drift_ramp,182.0752846677721
1800,118,0,False,normal,
1801,110,1,True,step,84.5364701054331
1802,118,0,False,normal,
1803,110,0,True,step,84.5364701054331
1804,76,0,True,step,165.52877740850676
1805,77,0,True,takeover_ramp,87.63696498999546
1806,136,0,False,normal,
1807,166,0,False,normal,
1808,179,0,True,takeover_step,122.10788111664908
1809,224,0,True,takeover_step,93.79210260555345
1810,270,0,False,normal,
1811,166,0,False,normal,
1812,239,0,False,normal,
1813,193,0,True,takeover_ramp,40.23553773066088
1814,112,0,True,takeover_ramp,123.96392069259976
1815,166,0,False,normal,
1816,243,1,True,step,127.99537316243467
1817,179,0,True,takeover_step,122.10788111664908
1818,18,0,False,normal,
1819,118,0,False,normal,
1820,77,0,True,takeover_ramp,87.63696498999546
1821,150,0,False,normal,
1822,131,0,True,drift_ramp,182.0752846677721
1823,2,0,True,takeover_ramp,95.8006784666841
1824,131,0,True,drift_ramp,182.0752846677721
1825,150,0,False,normal,
1826,184,1,True,drift_ramp,75.24008074312675
1827,76,0,True,step,165.52877740850676
1828,170,0,False,normal,
1829,110,0,True,step,84.5364701054331
1830,2,0,True,takeover_ramp,95.8006784666841
1831,243,0,True,step,127.99537316243467
1832,250,0,False,normal,
1833,238,0,False,normal,
1834,136,0,False,normal,
1835,95,0,True,step,58.56240426323088
1836,224,0,True,takeover_step,93.79210260555345
1837,276,0,True,takeover_step,113.5829416248078
1838,270,0,False,normal,
1839,165,0,True,drift_sigmoid,147.15736833345036
1840,154,0,False,normal,
1841,258,0,True,drift_sigmoid,128.36090134328924
1842,2,0,True,takeover_ramp,95.8006784666841
1843,233,0,True,delay,149.85146211197676
1844,270,0,False,normal,
1845,192,0,True,drift_sigmoid,79.2016227542393
1846,224,1,True,takeover_step,93.79210260555345
1847,270,0,False,normal,
1848,134,0,False,normal,
1849,276,0,True,takeover_step,113.5829416248078
1850,123,0,True,delay,158.26730028372296
1851,270,0,False,normal,
1852,239,0,False,normal,
1853,150,0,False,normal,
1854,77,0,True,takeover_ramp,87.63696498999546
1855,239,0,False,normal,
1856,239,0,False,normal,
1857,134,0,False,normal,
1858,112,0,True,takeover_ramp,123.96392069259976
1859,258,0,True,drift_sigmoid,128.36090134328924
1860,264,0,True,delay,123.68174203500719
1861,238,0,False,normal,
1862,239,0,False,normal,
1863,243,0,True,step,127.99537316243467
1864,166,0,False,normal,
1865,238,0,False,normal,
1866,118,0,False,normal,
1867,243,0,True,step,127.99537316243467
1868,224,0,True,takeover_step,93.79210260555345
1869,76,0,True,step,165.52877740850676
1870,170,0,False,normal,
1871,118,0,False,normal,
1872,193,0,True,takeover_ramp,40.23553773066088
1873,18,0,False,normal,
1874,258,0,True,drift_sigmoid,128.36090134328924
1875,166,0,False,normal,
1876,150,0,False,normal,
1877,112,0,True,takeover_ramp,123.96392069259976
1878,233,0,True,delay,149.85146211197676
1879,238,0,False,normal,
1880,264,0,True,delay,123.68174203500719
1881,150,0,False,normal,
1882,264,0,True,delay,123.68174203500719
1883,77,0,True,takeover_ramp,87.63696498999546
1884,166,0,False,normal,
1885,165,0,True,drift_sigmoid,147.15736833345036
1886,166,0,False,normal,
1887,136,0,False,normal,
1888,238,0,False,normal,
1889,154,0,False,normal,
1890,134,0,False,normal,
1891,233,0,True,delay,149.85146211197676
1892,77,0,True,takeover_ramp,87.63696498999546
1893,179,0,True,takeover_step,122.10788111664908
1894,114,0,True,drift_ramp,23.262408845252608
1895,123,0,True,delay,158.26730028372296
1896,118,0,False,normal,
1897,117,0,True,delay,62.23656649358486
1898,250,0,False,normal,
1899,118,0,False,normal,
1900,112,0,True,takeover_ramp,123.96392069259976
1901,238,0,False,normal,
1902,258,0,True,drift_sigmoid,128.36090134328924
1903,258,0,True,drift_sigmoid,128.36090134328924
1904,214,0,False,normal,
1905,154,0,False,normal,
1906,149,0,True,delay,147.69176370466812
1907,224,0,True,takeover_step,93.79210260555345
1908,276,0,True,takeover_step,113.5829416248078
1909,279,0,True,drift_ramp,90.42971961610978
1910,192,0,True,drift_sigmoid,79.2016227542393
1911,197,0,True,drift_sigmoid,115.19058430867969
1912,76,0,True,step,165.52877740850676
1913,149,0,True,delay,147.69176370466812
1914,118,0,False,normal,
1915,18,0,False,normal,
1916,212,0,True,drift_sigmoid,79.90523467535208
1917,18,0,False,normal,
1918,279,0,True,drift_ramp,90.42971961610978
1919,279,0,True,drift_ramp,90.42971961610978
1920,170,0,False,normal,
1921,165,0,True,drift_sigmoid,147.15736833345036
1922,239,0,False,normal,
1923,136,0,False,normal,
1924,112,0,True,takeover_ramp,123.96392069259976
1925,112,0,True,takeover_ramp,123.96392069259976
1926,238,0,False,normal,
1927,193,0,True,takeover_ramp,40.23553773066088
1928,136,0,False,normal,
1929,224,0,True,takeover_step,93.79210260555345
1930,134,0,False,normal,
1931,179,0,True,takeover_step,122.10788111664908
1932,76,0,True,step,165.52877740850676
1933,131,1,True,drift_ramp,182.0752846677721
1934,2,0,True,takeover_ramp,95.8006784666841
1935,270,0,False,normal,
1936,170,0,False,normal,
1937,250,0,False,normal,
1938,117,0,True,delay,62.23656649358486
1939,123,0,True,delay,158.26730028372296
1940,150,0,False,normal,
1941,76,0,True,step,165.52877740850676
1942,258,0,True,drift_sigmoid,128.36090134328924
1943,112,0,True,takeover_ramp,123.96392069259976
1944,134,0,False,normal,
1945,149,0,True,delay,147.69176370466812
1946,239,0,False,normal,
1947,136,0,False,normal,
1948,169,0,True,takeover_ramp,97.420297603735
1949,123,0,True,delay,158.26730028372296
1950,76,0,True,step,165.52877740850676
1951,131,0,True,drift_ramp,182.0752846677721
1952,118,0,False,normal,
1953,118,0,False,normal,
1954,165,0,True,drift_sigmoid,147.15736833345036
1955,154,0,False,normal,
1956,154,0,False,normal,
1957,123,0,True,delay,158.26730028372296
1958,184,0,True,drift_ramp,75.24008074312675
1959,123,0,True,delay,158.26730028372296
1960,18,0,False,normal,
1961,166,0,False,normal,
1962,254,0,True,drift_ramp,94.50622501263359
1963,134,0,False,normal,
1964,123,0,True,delay,158.26730028372296
1965,118,0,False,normal,
1966,2,0,True,takeover_ramp,95.8006784666841
1967,165,0,True,drift_sigmoid,147.15736833345036
1968,250,0,False,normal,
1969,270,0,False,normal,
1970,108,0,True,step,75.3845071838438
1971,2,0,True,takeover_ramp,95.8006784666841
1972,214,0,False,normal,
1973,110,0,True,step,84.5364701054331
1974,118,0,False,normal,
1975,118,0,False,normal,
1976,170,0,False,normal,
1977,18,0,False,normal,
1978,154,0,False,normal,
1979,270,0,False,normal,
1980,136,0,False,normal,
1981,214,0,False,normal,
1982,270,0,False,normal,
1983,118,0,False,normal,
1984,239,0,False,normal,
1985,77,0,True,takeover_ramp,87.63696498999546
1986,2,0,True,takeover_ramp,95.8006784666841
1987,150,0,False,normal,
1988,154,0,False,normal,
1989,258,0,True,drift_sigmoid,128.36090134328924
1990,184,0,True,drift_ramp,75.24008074312675
1991,112,0,True,takeover_ramp,123.96392069259976
1992,258,0,True,drift_sigmoid,128.36090134328924
1993,233,0,True,delay,149.85146211197676
1994,170,0,False,normal,
1995,279,0,True,drift_ramp,90.42971961610978
1996,276,0,True,takeover_step,113.5829416248078
1997,131,0,True,drift_ramp,182.0752846677721
1998,170,0,False,normal,
1999,136,0,False,normal,
2000,243,0,True,step,127.99537316243467
2001,165,0,True,drift_sigmoid,147.15736833345036
2002,77,0,True,takeover_ramp,87.63696498999546
2003,118,0,False,normal,
2004,170,0,False,normal,
2005,95,0,True,step,58.56240426323088
2006,214,0,False,normal,
2007,18,0,False,normal,
2008,112,0,True,takeover_ramp,123.96392069259976
2009,118,0,False,normal,
2010,238,0,False,normal,
2011,250,0,False,normal,
2012,250,0,False,normal,
2013,250,0,False,normal,
2014,123,0,True,delay,158.26730028372296
2015,238,0,False,normal,
2016,197,0,True,drift_sigmoid,115.19058430867969
2017,112,0,True,takeover_ramp,123.96392069259976
2018,258,0,True,drift_sigmoid,128.36090134328924
2019,123,0,True,delay,158.26730028372296
2020,131,0,True,drift_ramp,182.0752846677721
2021,18,0,False,normal,
2022,258,0,True,drift_sigmoid,128.36090134328924
2023,270,0,False,normal,
2024,270,0,False,normal,
2025,118,0,False,normal,
2026,258,0,True,drift_sigmoid,128.36090134328924
2027,154,0,False,normal,
2028,184,0,True,drift_ramp,75.24008074312675
2029,239,0,False,normal,
2030,238,0,False,normal,
2031,276,0,True,takeover_step,113.5829416248078
2032,18,0,False,normal,
2033,165,0,True,drift_sigmoid,147.15736833345036
2034,112,0,True,takeover_ramp,123.96392069259976
2035,131,0,True,drift_ramp,182.0752846677721
2036,136,0,False,normal,
2037,264,0,True,delay,123.68174203500719
2038,243,0,True,step,127.99537316243467
2039,134,0,False,normal,
2040,166,0,False,normal,
2041,270,0,False,normal,
2042,270,0,False,normal,
2043,136,0,False,normal,
2044,76,0,True,step,165.52877740850676
2045,254,0,True,drift_ramp,94.50622501263359
2046,276,0,True,takeover_step,113.5829416248078
2047,238,0,False,normal,
2048,2,0,True,takeover_ramp,95.8006784666841
2049,238,0,False,normal,
2050,134,0,False,normal,
2051,184,0,True,drift_ramp,75.24008074312675
2052,76,0,True,step,165.52877740850676
2053,238,0,False,normal,
2054,279,0,True,drift_ramp,90.42971961610978
2055,76,0,True,step,165.52877740850676
2056,150,0,False,normal,
2057,276,0,True,takeover_step,113.5829416248078
2058,239,0,False,normal,
2059,166,0,False,normal,
2060,118,0,False,normal,
2061,117,0,True,delay,62.23656649358486
2062,214,0,False,normal,
2063,193,0,True,takeover_ramp,40.23553773066088
2064,233,0,True,delay,149.85146211197676
2065,165,0,True,drift_sigmoid,147.15736833345036
2066,170,0,False,normal,
2067,238,0,False,normal,
2068,264,0,True,delay,123.68174203500719
2069,117,0,True,delay,62.23656649358486
2070,250,0,False,normal,
2071,243,0,True,step,127.99537316243467
2072,233,0,True,delay,149.85146211197676
2073,154,0,False,normal,
2074,270,0,False,normal,
2075,197,0,True,drift_sigmoid,115.19058430867969
2076,76,0,True,step,165.52877740850676
2077,112,0,True,takeover_ramp,123.96392069259976
2078,170,0,False,normal,
2079,179,0,True,takeover_step,122.10788111664908
2080,238,0,False,normal,
2081,270,0,False,normal,
2082,154,0,False,normal,
2083,243,0,True,step,127.99537316243467
2084,239,0,False,normal,
2085,76,0,True,step,165.52877740850676
2086,131,0,True,drift_ramp,182.0752846677721
2087,197,0,True,drift_sigmoid,115.19058430867969
2088,18,0,False,normal,
2089,214,0,False,normal,
2090,150,0,False,normal,
2091,270,0,False,normal,
2092,136,0,False,normal,
2093,118,0,False,normal,
2094,238,0,False,normal,
2095,270,0,False,normal,
2096,270,0,False,normal,
2097,150,0,False,normal,
2098,238,0,False,normal,
2099,214,0,False,normal,
2100,134,0,False,normal,
2101,243,0,True,step,127.99537316243467
2102,193,0,True,takeover_ramp,40.23553773066088
2103,233,0,True,delay,149.85146211197676
2104,239,0,False,normal,
2105,192,0,True,drift_sigmoid,79.2016227542393
2106,170,0,False,normal,
2107,110,0,True,step,84.5364701054331
2108,258,0,True,drift_sigmoid,128.36090134328924
2109,239,0,False,normal,
2110,110,0,True,step,84.5364701054331
2111,162,1,True,takeover_step,14.91515823592874
2112,184,0,True,drift_ramp,75.24008074312675
2113,250,0,False,normal,
2114,212,0,True,drift_sigmoid,79.90523467535208
2115,154,0,False,normal,
2116,95,0,True,step,58.56240426323088
2117,166,0,False,normal,
2118,179,0,True,takeover_step,122.10788111664908
2119,18,0,False,normal,
2120,136,0,False,normal,
2121,123,0,True,delay,158.26730028372296
2122,76,0,True,step,165.52877740850676
2123,112,0,True,takeover_ramp,123.96392069259976
2124,238,0,False,normal,
2125,239,0,False,normal,
2126,212,0,True,drift_sigmoid,79.90523467535208
2127,118,0,False,normal,
2128,193,0,True,takeover_ramp,40.23553773066088
2129,166,0,False,normal,
2130,2,1,True,takeover_ramp,95.8006784666841
2131,154,0,False,normal,
2132,238,0,False,normal,
2133,270,0,False,normal,
2134,270,0,False,normal,
2135,254,0,True,drift_ramp,94.50622501263359
2136,243,0,True,step,127.99537316243467
2137,169,0,True,takeover_ramp,97.420297603735
2138,258,0,True,drift_sigmoid,128.36090134328924
2139,214,0,False,normal,
2140,18,0,False,normal,
2141,18,0,False,normal,
2142,179,0,True,takeover_step,122.10788111664908
2143,154,0,False,normal,
2144,197,0,True,drift_sigmoid,115.19058430867969
2145,276,0,True,takeover_step,113.5829416248078
2146,238,0,False,normal,
2147,250,0,False,normal,
2148,279,0,True,drift_ramp,90.42971961610978
2149,258,0,True,drift_sigmoid,128.36090134328924
2150,131,0,True,drift_ramp,182.0752846677721
2151,123,0,True,delay,158.26730028372296
2152,243,0,True,step,127.99537316243467
2153,154,0,False,normal,
2154,123,0,True,delay,158.26730028372296
2155,276,0,True,takeover_step,113.5829416248078
2156,250,0,False,normal,
2157,123,0,True,delay,158.26730028372296
2158,131,0,True,drift_ramp,182.0752846677721
2159,150,0,False,normal,
2160,131,0,True,drift_ramp,182.0752846677721
2161,123,0,True,delay,158.26730028372296
2162,110,0,True,step,84.5364701054331
2163,170,0,False,normal,
2164,238,0,False,normal,
2165,212,0,True,drift_sigmoid,79.90523467535208
2166,77,0,True,takeover_ramp,87.63696498999546
2167,112,0,True,takeover_ramp,123.96392069259976
2168,154,0,False,normal,
2169,136,0,False,normal,
2170,214,0,False,normal,
2171,243,0,True,step,127.99537316243467
2172,238,0,False,normal,
2173,239,0,False,normal,
2174,276,0,True,takeover_step,113.5829416248078
2175,154,0,False,normal,
2176,165,0,True,drift_sigmoid,147.15736833345036
2177,77,0,True,takeover_ramp,87.63696498999546
2178,18,0,False,normal,
2179,118,0,False,normal,
2180,276,0,True,takeover_step,113.5829416248078
2181,258,0,True,drift_sigmoid,128.36090134328924
2182,233,0,True,delay,149.85146211197676
2183,149,0,True,delay,147.69176370466812
2184,166,0,False,normal,
2185,214,0,False,normal,
2186,131,0,True,drift_ramp,182.0752846677721
2187,238,0,False,normal,
2188,258,0,True,drift_sigmoid,128.36090134328924
2189,179,0,True,takeover_step,122.10788111664908
2190,114,0,True,drift_ramp,23.262408845252608
2191,224,0,True,takeover_step,93.79210260555345
2192,76,0,True,step,165.52877740850676
2193,2,0,True,takeover_ramp,95.8006784666841
2194,250,0,False,normal,
2195,254,0,True,drift_ramp,94.50622501263359
2196,250,0,False,normal,
2197,77,0,True,takeover_ramp,87.63696498999546
2198,179,0,True,takeover_step,122.10788111664908
2199,154,0,False,normal,
2200,270,0,False,normal,
2201,77,0,True,takeover_ramp,87.63696498999546
2202,154,0,False,normal,
2203,150,0,False,normal,
2204,76,0,True,step,165.52877740850676
2205,108,0,True,step,75.3845071838438
2206,154,0,False,normal,
2207,118,0,False,normal,
2208,238,0,False,normal,
2209,250,0,False,normal,
2210,250,0,False,normal,
2211,136,0,False,normal,
2212,154,0,False,normal,
2213,154,0,False,normal,
2214,239,0,False,normal,
2215,118,0,False,normal,
2216,250,0,False,normal,
2217,250,0,False,normal,
2218,149,0,True,delay,147.69176370466812
2219,197,0,True,drift_sigmoid,115.19058430867969
2220,18,0,False,normal,
2221,270,0,False,normal,
2222,270,0,False,normal,
2223,184,0,True,drift_ramp,75.24008074312675
2224,134,0,False,normal,
2225,279,0,True,drift_ramp,90.42971961610978
2226,238,0,False,normal,
2227,131,1,True,drift_ramp,182.0752846677721
2228,184,0,True,drift_ramp,75.24008074312675
2229,169,0,True,takeover_ramp,97.420297603735
2230,179,0,True,takeover_step,122.10788111664908
2231,264,0,True,delay,123.68174203500719
2232,117,0,True,delay,62.23656649358486
2233,136,0,False,normal,
2234,154,0,False,normal,
2235,169,0,True,takeover_ramp,97.420297603735
2236,279,0,True,drift_ramp,90.42971961610978
2237,118,0,False,normal,
2238,108,0,True,step,75.3845071838438
2239,118,0,False,normal,
2240,134,0,False,normal,
2241,264,0,True,delay,123.68174203500719
2242,76,0,True,step,165.52877740850676
2243,95,0,True,step,58.56240426323088
2244,238,0,False,normal,
2245,214,0,False,normal,
2246,212,0,True,drift_sigmoid,79.90523467535208
2247,76,0,True,step,165.52877740850676
2248,18,0,False,normal,
2249,149,0,True,delay,147.69176370466812
2250,149,0,True,delay,147.69176370466812
2251,214,0,False,normal,
2252,2,0,True,takeover_ramp,95.8006784666841
2253,150,0,False,normal,
2254,134,0,False,normal,
2255,166,0,False,normal,
2256,170,0,False,normal,
2257,118,0,False,normal,
2258,264,0,True,delay,123.68174203500719
2259,76,0,True,step,165.52877740850676
2260,112,0,True,takeover_ramp,123.96392069259976
2261,233,0,True,delay,149.85146211197676
2262,117,0,True,delay,62.23656649358486
2263,270,0,False,normal,
2264,136,0,False,normal,
2265,179,1,True,takeover_step,122.10788111664908
2266,258,0,True,drift_sigmoid,128.36090134328924
2267,77,0,True,takeover_ramp,87.63696498999546
2268,117,0,True,delay,62.23656649358486
2269,118,0,False,normal,
2270,18,0,False,normal,
2271,214,0,False,normal,
2272,165,0,True,drift_sigmoid,147.15736833345036
2273,170,0,False,normal,
2274,131,0,True,drift_ramp,182.0752846677721
2275,76,0,True,step,165.52877740850676
2276,162,1,True,takeover_step,14.91515823592874
2277,110,0,True,step,84.5364701054331
2278,233,0,True,delay,149.85146211197676
2279,108,0,True,step,75.3845071838438
2280,192,0,True,drift_sigmoid,79.2016227542393
2281,258,0,True,drift_sigmoid,128.36090134328924
2282,169,0,True,takeover_ramp,97.420297603735
2283,18,0,False,normal,
2284,179,0,True,takeover_step,122.10788111664908
2285,136,0,False,normal,
2286,118,0,False,normal,
2287,250,0,False,normal,
2288,149,0,True,delay,147.69176370466812
2289,134,0,False,normal,
2290,134,0,False,normal,
2291,254,0,True,drift_ramp,94.50622501263359
2292,264,0,True,delay,123.68174203500719
2293,134,0,False,normal,
2294,239,0,False,normal,
2295,197,0,True,drift_sigmoid,115.19058430867969
2296,279,0,True,drift_ramp,90.42971961610978
2297,279,0,True,drift_ramp,90.42971961610978
2298,2,0,True,takeover_ramp,95.8006784666841
2299,179,0,True,takeover_step,122.10788111664908
2300,276,0,True,takeover_step,113.5829416248078
2301,131,0,True,drift_ramp,182.0752846677721
2302,264,0,True,delay,123.68174203500719
2303,238,0,False,normal,
2304,123,0,True,delay,158.26730028372296
2305,165,0,True,drift_sigmoid,147.15736833345036
2306,233,0,True,delay,149.85146211197676
2307,169,0,True,takeover_ramp,97.420297603735
2308,149,0,True,delay,147.69176370466812
2309,254,0,True,drift_ramp,94.50622501263359
2310,136,0,False,normal,
2311,270,0,False,normal,
2312,118,0,False,normal,
2313,170,0,False,normal,
2314,276,0,True,takeover_step,113.5829416248078
2315,162,1,True,takeover_step,14.91515823592874
2316,192,0,True,drift_sigmoid,79.2016227542393
2317,149,0,True,delay,147.69176370466812
2318,118,0,False,normal,
2319,77,0,True,takeover_ramp,87.63696498999546
2320,77,0,True,takeover_ramp,87.63696498999546
2321,250,0,False,normal,
2322,233,0,True,delay,149.85146211197676
2323,118,0,False,normal,
2324,170,0,False,normal,
2325,165,0,True,drift_sigmoid,147.15736833345036
2326,112,0,True,takeover_ramp,123.96392069259976
2327,264,0,True,delay,123.68174203500719
2328,123,0,True,delay,158.26730028372296
2329,134,0,False,normal,
2330,77,0,True,takeover_ramp,87.63696498999546
2331,112,0,True,takeover_ramp,123.96392069259976
2332,77,0,True,takeover_ramp,87.63696498999546
2333,150,0,False,normal,
2334,239,0,False,normal,
2335,239,0,False,normal,
2336,169,0,True,takeover_ramp,97.420297603735
2337,270,0,False,normal,
2338,166,0,False,normal,
2339,214,0,False,normal,
2340,233,0,True,delay,149.85146211197676
2341,150,0,False,normal,
2342,77,0,True,takeover_ramp,87.63696498999546
2343,239,0,False,normal,
2344,95,0,True,step,58.56240426323088
2345,150,0,False,normal,
2346,112,0,True,takeover_ramp,123.96392069259976
2347,239,0,False,normal,
2348,166,0,False,normal,
2349,279,0,True,drift_ramp,90.42971961610978
2350,118,0,False,normal,
2351,270,0,False,normal,
2352,279,0,True,drift_ramp,90.42971961610978
2353,112,0,True,takeover_ramp,123.96392069259976
2354,250,0,False,normal,
2355,214,0,False,normal,
2356,264,0,True,delay,123.68174203500719
2357,162,0,True,takeover_step,14.91515823592874
2358,179,0,True,takeover_step,122.10788111664908
2359,108,0,True,step,75.3845071838438
2360,238,0,False,normal,
2361,254,0,True,drift_ramp,94.50622501263359
2362,179,0,True,takeover_step,122.10788111664908
2363,214,0,False,normal,
2364,118,0,False,normal,
2365,250,0,False,normal,
2366,239,0,False,normal,
2367,238,0,False,normal,
2368,118,0,False,normal,
2369,179,0,True,takeover_step,122.10788111664908
2370,134,0,False,normal,
2371,254,0,True,drift_ramp,94.50622501263359
2372,254,0,True,drift_ramp,94.50622501263359
2373,110,0,True,step,84.5364701054331
2374,212,0,True,drift_sigmoid,79.90523467535208
2375,150,0,False,normal,
2376,250,0,False,normal,
2377,77,0,True,takeover_ramp,87.63696498999546
2378,165,0,True,drift_sigmoid,147.15736833345036
2379,193,1,True,takeover_ramp,40.23553773066088
2380,118,0,False,normal,
2381,239,0,False,normal,
2382,276,0,True,takeover_step,113.5829416248078
2383,150,0,False,normal,
2384,243,0,True,step,127.99537316243467
2385,76,0,True,step,165.52877740850676
2386,214,0,False,normal,
2387,264,0,True,delay,123.68174203500719
2388,110,0,True,step,84.5364701054331
2389,238,0,False,normal,
2390,239,0,False,normal,
2391,238,0,False,normal,
2392,166,0,False,normal,
2393,179,0,True,takeover_step,122.10788111664908
2394,149,0,True,delay,147.69176370466812
2395,264,0,True,delay,123.68174203500719
2396,118,0,False,normal,
2397,166,0,False,normal,
2398,233,0,True,delay,149.85146211197676
2399,149,0,True,delay,147.69176370466812
2400,264,0,True,delay,123.68174203500719
2401,250,0,False,normal,
2402,169,0,True,takeover_ramp,97.420297603735
2403,214,0,False,normal,
2404,166,0,False,normal,
2405,150,0,False,normal,
2406,279,0,True,drift_ramp,90.42971961610978
2407,270,0,False,normal,
2408,276,0,True,takeover_step,113.5829416248078
2409,239,0,False,normal,
2410,131,1,True,drift_ramp,182.0752846677721
2411,165,0,True,drift_sigmoid,147.15736833345036
2412,131,0,True,drift_ramp,182.0752846677721
2413,118,0,False,normal,
2414,76,0,True,step,165.52877740850676
2415,243,0,True,step,127.99537316243467
2416,154,0,False,normal,
2417,254,0,True,drift_ramp,94.50622501263359
2418,184,0,True,drift_ramp,75.24008074312675
2419,2,1,True,takeover_ramp,95.8006784666841
2420,123,0,True,delay,158.26730028372296
2421,123,0,True,delay,158.26730028372296
2422,118,0,False,normal,
2423,134,0,False,normal,
2424,193,1,True,takeover_ramp,40.23553773066088
2425,238,0,False,normal,
2426,149,0,True,delay,147.69176370466812
2427,238,0,False,normal,
2428,118,0,False,normal,
2429,110,0,True,step,84.5364701054331
2430,270,0,False,normal,
2431,193,0,True,takeover_ramp,40.23553773066088
2432,18,0,False,normal,
2433,197,0,True,drift_sigmoid,115.19058430867969
2434,131,0,True,drift_ramp,182.0752846677721
2435,243,0,True,step,127.99537316243467
2436,184,1,True,drift_ramp,75.24008074312675
2437,264,0,True,delay,123.68174203500719
2438,131,0,True,drift_ramp,182.0752846677721
2439,76,0,True,step,165.52877740850676
2440,233,0,True,delay,149.85146211197676
2441,270,0,False,normal,
2442,169,0,True,takeover_ramp,97.420297603735
2443,239,0,False,normal,
2444,238,0,False,normal,
2445,239,0,False,normal,
2446,77,0,True,takeover_ramp,87.63696498999546
2447,114,0,True,drift_ramp,23.262408845252608
2448,179,0,True,takeover_step,122.10788111664908
2449,117,0,True,delay,62.23656649358486
2450,166,0,False,normal,
2451,118,0,False,normal,
2452,114,0,True,drift_ramp,23.262408845252608
2453,136,0,False,normal,
2454,279,0,True,drift_ramp,90.42971961610978
2455,136,0,False,normal,
2456,192,0,True,drift_sigmoid,79.2016227542393
2457,197,0,True,drift_sigmoid,115.19058430867969
2458,131,0,True,drift_ramp,182.0752846677721
2459,169,0,True,takeover_ramp,97.420297603735
2460,170,0,False,normal,
2461,224,0,True,takeover_step,93.79210260555345
